2.598078e+000;6.510770e+000;6.607677e+000;1.255152e+001;1.418494e+001;1.197213e+001;1.191993e+001;1.286722e+001;1.881459e+001;1.972574e+001;3.327425e+001;5.291080e+001;8.022015e+001;1.729476e+002;1.695480e+002;1.492587e+002;1.060234e+002;1.385464e+002;2.339167e+002;4.678967e+002;7.530573e+002;6.277228e+002;9.834989e+002;1.103160e+003;1.095011e+003;6.592090e+002
2.551933e+000;7.056162e+000;8.627978e+000;9.348818e+000;1.213907e+001;1.062026e+001;7.789139e+000;1.307965e+001;1.712143e+001;1.930348e+001;4.340312e+001;4.503133e+001;9.353619e+001;1.527830e+002;2.306847e+002;1.839844e+002;1.348126e+002;1.352737e+002;2.041426e+002;5.094951e+002;7.623127e+002;6.176118e+002;9.756672e+002;1.027095e+003;1.049984e+003;6.084303e+002
2.888048e+000;6.460007e+000;1.071548e+001;9.710536e+000;1.365662e+001;1.074961e+001;1.036141e+001;1.260561e+001;1.188974e+001;1.800560e+001;3.441662e+001;4.811068e+001;1.056169e+002;1.423566e+002;1.802363e+002;1.635566e+002;1.432879e+002;1.481189e+002;2.324279e+002;4.183011e+002;5.637968e+002;6.470677e+002;9.122819e+002;1.195687e+003;8.886755e+002;5.548431e+002
2.258893e+000;6.404200e+000;1.544143e+001;4.192761e+001;5.050211e+001;3.859490e+001;4.189172e+001;4.276102e+001;4.067719e+001;4.253988e+001;5.567926e+001;8.391185e+001;1.478493e+002;1.702937e+002;2.391991e+002;2.134851e+002;2.353363e+002;2.368734e+002;2.538009e+002;4.785610e+002;4.461331e+002;4.906877e+002;7.941807e+002;1.000198e+003;6.974927e+002;4.058384e+002
2.309598e+000;5.560330e+000;3.067650e+001;8.285394e+001;5.943119e+001;6.984583e+001;1.029162e+002;4.993245e+001;7.719048e+001;6.109021e+001;9.171324e+001;2.042498e+002;1.895195e+002;1.307043e+002;2.329742e+002;1.745356e+002;1.529929e+002;1.829216e+002;1.680974e+002;2.486070e+002;2.072422e+002;2.387374e+002;3.744781e+002;4.986028e+002;3.785157e+002;1.985865e+002
2.077710e+000;3.835778e+000;4.040827e+001;1.028014e+002;5.429884e+001;1.011105e+002;1.487738e+002;5.182192e+001;1.114911e+002;9.679471e+001;1.556320e+002;2.447007e+002;2.129648e+002;1.363393e+002;2.590379e+002;1.872246e+002;1.089487e+002;1.556539e+002;1.138177e+002;1.426744e+002;9.172926e+001;8.015851e+001;1.088040e+002;1.232110e+002;1.362875e+002;1.591537e+002
1.004011e+000;2.515954e+000;4.551399e+001;1.000428e+002;3.989957e+001;1.304094e+002;1.675097e+002;7.040271e+001;1.247923e+002;1.923854e+002;2.174907e+002;1.138048e+002;1.001046e+002;8.348318e+001;1.144431e+002;1.891243e+002;1.365134e+002;1.482896e+002;8.995796e+001;1.624216e+002;1.060874e+002;6.519428e+001;6.094390e+001;6.456087e+001;1.477104e+002;1.718353e+002
9.873179e-001;2.576933e+000;4.773767e+001;8.943834e+001;2.717307e+001;1.672459e+002;1.806643e+002;9.910201e+001;1.338669e+002;2.532192e+002;2.235737e+002;7.277294e+001;4.997364e+001;5.209248e+001;6.379977e+001;1.393096e+002;2.045370e+002;1.069434e+002;1.052206e+002;1.270328e+002;7.917024e+001;5.907677e+001;4.332948e+001;5.733216e+001;1.377095e+002;1.473785e+002
8.102765e-001;2.978254e+000;4.891008e+001;8.042566e+001;2.742211e+001;2.102351e+002;1.918652e+002;1.305162e+002;1.386700e+002;1.416492e+002;1.197187e+002;6.179153e+001;3.576153e+001;3.666488e+001;4.523851e+001;9.719707e+001;1.702083e+002;1.227383e+002;1.292719e+002;1.414529e+002;6.565683e+001;5.764822e+001;5.062607e+001;5.896666e+001;1.407426e+002;1.261948e+002
1.143838e+000;5.170923e+000;5.015009e+001;7.261888e+001;6.447997e+001;2.697533e+002;1.907089e+002;1.592188e+002;1.362267e+002;1.027297e+002;6.976971e+001;6.447020e+001;4.041957e+001;3.317589e+001;4.224986e+001;6.208518e+001;1.983398e+002;1.440651e+002;1.432140e+002;2.114179e+002;1.078445e+002;4.171083e+001;4.114645e+001;5.589663e+001;1.584892e+002;1.324978e+002
8.232002e-001;6.877095e+000;5.050562e+001;6.357475e+001;1.191775e+002;3.353973e+002;1.810673e+002;1.608113e+002;1.061511e+002;1.045553e+002;7.020631e+001;6.163983e+001;4.342759e+001;4.619133e+001;4.095292e+001;6.051069e+001;1.414728e+002;1.419605e+002;1.189542e+002;2.268706e+002;1.438768e+002;4.656364e+001;4.071813e+001;5.892937e+001;1.875484e+002;1.493243e+002
1.044792e+000;9.803038e+000;5.036571e+001;5.329129e+001;2.281200e+002;4.281477e+002;1.643235e+002;1.424480e+002;1.981402e+002;1.943907e+002;9.402634e+001;6.929018e+001;7.233146e+001;6.340009e+001;4.806398e+001;7.898109e+001;2.024576e+002;2.138197e+002;1.809233e+002;3.218413e+002;1.488092e+002;7.028596e+001;4.903010e+001;8.647181e+001;2.025215e+002;2.002139e+002
1.683545e+000;1.253212e+001;4.850247e+001;4.345937e+001;3.343671e+002;4.656323e+002;1.669363e+002;1.566177e+002;3.981264e+002;3.009423e+002;1.472029e+002;7.727601e+001;8.611312e+001;8.626426e+001;6.056374e+001;1.199046e+002;2.813203e+002;2.903626e+002;2.438463e+002;4.462999e+002;1.757423e+002;8.907207e+001;5.125766e+001;1.288550e+002;2.198647e+002;2.471589e+002
1.473269e+000;1.474287e+001;4.677709e+001;5.610939e+001;3.313804e+002;3.431396e+002;2.587430e+002;2.399866e+002;4.705511e+002;2.837935e+002;1.626334e+002;1.115378e+002;9.373212e+001;9.496184e+001;6.935207e+001;1.333716e+002;3.050231e+002;2.980349e+002;3.556964e+002;5.901320e+002;1.873046e+002;1.160685e+002;7.782262e+001;1.429326e+002;2.412437e+002;3.140086e+002
2.477074e+000;1.793754e+001;4.461221e+001;8.380774e+001;2.720731e+002;2.256208e+002;3.463570e+002;2.552556e+002;3.129457e+002;2.897090e+002;1.539013e+002;9.733369e+001;7.877290e+001;7.672263e+001;7.563607e+001;1.236494e+002;3.435495e+002;2.801036e+002;3.649682e+002;5.850942e+002;1.376512e+002;1.219860e+002;1.118742e+002;1.229300e+002;2.374248e+002;3.121734e+002
9.556388e-001;1.997146e+001;4.293360e+001;1.022525e+002;2.172610e+002;3.112865e+002;4.184583e+002;2.082591e+002;3.471776e+002;3.668613e+002;1.473346e+002;7.621350e+001;7.459731e+001;7.260822e+001;7.270796e+001;1.220552e+002;3.074728e+002;2.251413e+002;3.612664e+002;5.328025e+002;1.134709e+002;1.248589e+002;1.533015e+002;1.296936e+002;2.315430e+002;2.766020e+002
1.629511e+000;2.148331e+001;3.864218e+001;1.009974e+002;1.521407e+002;4.525853e+002;4.446464e+002;1.442148e+002;4.429669e+002;3.756904e+002;1.904946e+002;1.065460e+002;9.328719e+001;8.377135e+001;8.033579e+001;1.646621e+002;3.463573e+002;2.249781e+002;3.934038e+002;5.579722e+002;1.252466e+002;1.401214e+002;2.149195e+002;1.961737e+002;2.241899e+002;2.480197e+002
1.941612e+000;2.152805e+001;3.432660e+001;9.258157e+001;1.496271e+002;5.309337e+002;3.905710e+002;2.290034e+002;3.835172e+002;4.129771e+002;2.177020e+002;1.144051e+002;8.945141e+001;8.387910e+001;8.545323e+001;1.710548e+002;3.586633e+002;1.807828e+002;3.536021e+002;5.151704e+002;1.330045e+002;1.144007e+002;2.267755e+002;2.272867e+002;1.961886e+002;1.702154e+002
2.723483e+000;2.074028e+001;3.137500e+001;8.750571e+001;2.054199e+002;4.870761e+002;2.745935e+002;2.441518e+002;3.497314e+002;5.241081e+002;1.806432e+002;1.090984e+002;6.621461e+001;7.688818e+001;7.674519e+001;1.829403e+002;3.004182e+002;1.579349e+002;2.866961e+002;3.857487e+002;1.187355e+002;6.785862e+001;1.765594e+002;1.778367e+002;1.388000e+002;7.878696e+001
2.880656e+000;1.981526e+001;2.900936e+001;7.872898e+001;1.918455e+002;3.554973e+002;1.724226e+002;1.711137e+002;3.285933e+002;4.591162e+002;1.637726e+002;1.170061e+002;7.098186e+001;6.801405e+001;5.317446e+001;1.178631e+002;2.439637e+002;1.247577e+002;1.953216e+002;2.606630e+002;8.820712e+001;3.993921e+001;1.103699e+002;1.397774e+002;1.079068e+002;5.405561e+001
2.532515e+000;1.745459e+001;2.546612e+001;6.454964e+001;1.361766e+002;1.880204e+002;7.617563e+001;9.414645e+001;1.805645e+002;1.991023e+002;1.310127e+002;8.104852e+001;5.822974e+001;5.728904e+001;4.662531e+001;7.994214e+001;1.392018e+002;7.390992e+001;1.403106e+002;1.723049e+002;5.532813e+001;3.293929e+001;7.772582e+001;8.842645e+001;6.705567e+001;5.124220e+001
2.201072e+000;1.442756e+001;2.172440e+001;4.869072e+001;5.572641e+001;6.640720e+001;3.966034e+001;3.910468e+001;7.325899e+001;8.028873e+001;7.443668e+001;5.972490e+001;3.485345e+001;3.364646e+001;2.907470e+001;3.846559e+001;7.619106e+001;4.225427e+001;6.502365e+001;8.525555e+001;4.183434e+001;2.619023e+001;5.016584e+001;4.304515e+001;4.594451e+001;4.863590e+001
2.173145e+000;1.211323e+001;1.647574e+001;3.291776e+001;3.023497e+001;3.442485e+001;2.248594e+001;2.586781e+001;5.225088e+001;5.513713e+001;4.598793e+001;5.223021e+001;3.313655e+001;3.559492e+001;2.765845e+001;3.297863e+001;6.955095e+001;4.683897e+001;4.760005e+001;6.358352e+001;3.535157e+001;3.076993e+001;4.190757e+001;3.285389e+001;3.561924e+001;3.681422e+001
2.039411e+000;1.167969e+001;1.504488e+001;2.820605e+001;2.249160e+001;3.215701e+001;1.575698e+001;1.996806e+001;2.962010e+001;2.963512e+001;3.073086e+001;4.061673e+001;3.228616e+001;3.108381e+001;2.733742e+001;3.700082e+001;8.930091e+001;5.547056e+001;2.894884e+001;4.628391e+001;3.601192e+001;4.017858e+001;2.911920e+001;3.162048e+001;3.263828e+001;2.477137e+001
1.817132e+000;1.128654e+001;1.447881e+001;2.901690e+001;2.486428e+001;2.906761e+001;1.588210e+001;1.810850e+001;2.431918e+001;2.225018e+001;2.569103e+001;3.556956e+001;3.608335e+001;2.810202e+001;3.346066e+001;4.507669e+001;7.857236e+001;3.898068e+001;2.121098e+001;3.765257e+001;3.476854e+001;4.075436e+001;2.403800e+001;2.873232e+001;3.578716e+001;2.118592e+001
2.057261e+000;1.147904e+001;1.445279e+001;2.785290e+001;1.867462e+001;1.982565e+001;1.463181e+001;1.523844e+001;2.911423e+001;3.063322e+001;2.941152e+001;3.904167e+001;4.165583e+001;3.017071e+001;3.087881e+001;5.818501e+001;7.400808e+001;2.070966e+001;2.897936e+001;4.664980e+001;3.187439e+001;2.850063e+001;2.627369e+001;3.374155e+001;3.502114e+001;1.911071e+001
1.794354e+000;1.111652e+001;1.434825e+001;2.951163e+001;1.936550e+001;1.649829e+001;1.215343e+001;1.338092e+001;1.749977e+001;2.339705e+001;2.215928e+001;4.154966e+001;4.014333e+001;2.879864e+001;3.078560e+001;4.606435e+001;4.022791e+001;2.060641e+001;3.542890e+001;4.112316e+001;2.883486e+001;2.639222e+001;2.925469e+001;2.779424e+001;2.746551e+001;1.616961e+001
1.657668e+000;1.092090e+001;1.419171e+001;2.983039e+001;2.317903e+001;3.326975e+001;1.732108e+001;1.578471e+001;2.172765e+001;1.623754e+001;2.187872e+001;3.709071e+001;3.287904e+001;2.952961e+001;2.951759e+001;2.688780e+001;2.546030e+001;3.631752e+001;3.833857e+001;3.674621e+001;2.443653e+001;2.241863e+001;2.447725e+001;2.436731e+001;2.393897e+001;1.711368e+001
1.782796e+000;1.167899e+001;1.501724e+001;2.760151e+001;2.290988e+001;2.521916e+001;1.391586e+001;1.334162e+001;1.714465e+001;1.837358e+001;1.947970e+001;2.723232e+001;2.465590e+001;2.949386e+001;2.686053e+001;1.711805e+001;3.210704e+001;4.793786e+001;2.945175e+001;2.699042e+001;2.184947e+001;2.061472e+001;2.249891e+001;2.894450e+001;2.346882e+001;1.902331e+001
1.443541e+000;1.197245e+001;1.657187e+001;2.627005e+001;2.360451e+001;1.082954e+001;1.106340e+001;1.407244e+001;1.695263e+001;1.720897e+001;2.201930e+001;2.008011e+001;2.182780e+001;2.869069e+001;3.456832e+001;1.860512e+001;2.987090e+001;4.490446e+001;3.871262e+001;3.301025e+001;2.734796e+001;2.392346e+001;3.055223e+001;3.166667e+001;3.027220e+001;2.319517e+001
1.308861e+000;1.214125e+001;1.798837e+001;2.533484e+001;2.890488e+001;1.790402e+001;1.313132e+001;1.000560e+001;1.246497e+001;1.798745e+001;1.944675e+001;1.659520e+001;1.720340e+001;2.724956e+001;4.015654e+001;1.656257e+001;2.079598e+001;3.439758e+001;3.888934e+001;2.147432e+001;1.612097e+001;1.505728e+001;2.210040e+001;2.209593e+001;2.692004e+001;2.497395e+001
1.016828e+000;1.075374e+001;1.715883e+001;2.384665e+001;2.946656e+001;2.381894e+001;1.314241e+001;1.328690e+001;1.801412e+001;2.390158e+001;1.970479e+001;1.911631e+001;1.782049e+001;2.217253e+001;3.851644e+001;3.318053e+001;2.131785e+001;3.442927e+001;4.829260e+001;3.790836e+001;4.368848e+001;8.135342e+001;6.885291e+001;5.443607e+001;4.539859e+001;3.154494e+001
9.506301e-001;9.522163e+000;1.774961e+001;2.630801e+001;3.968225e+001;2.289101e+001;1.230007e+001;1.481508e+001;2.220333e+001;2.109432e+001;2.137749e+001;2.483806e+001;2.535824e+001;2.875333e+001;6.378242e+001;6.047746e+001;3.377173e+001;5.950374e+001;1.001510e+002;7.942887e+001;7.651773e+001;1.367798e+002;1.329125e+002;1.522781e+002;1.367693e+002;7.892542e+001
9.528342e-001;1.225988e+001;2.492619e+001;3.647630e+001;6.498852e+001;3.220216e+001;2.915884e+001;2.115630e+001;2.532214e+001;2.486155e+001;2.486068e+001;2.756896e+001;2.945743e+001;4.890145e+001;1.049808e+002;8.552740e+001;7.167848e+001;1.193588e+002;1.878636e+002;1.375449e+002;1.386562e+002;1.646283e+002;1.733492e+002;2.069304e+002;1.927153e+002;1.085288e+002
1.340165e+000;1.447252e+001;3.671743e+001;4.883284e+001;1.491816e+002;1.154668e+002;6.025156e+001;3.908191e+001;3.503782e+001;4.382310e+001;3.601402e+001;4.490249e+001;6.342756e+001;1.268194e+002;2.739489e+002;1.512454e+002;1.479989e+002;2.652894e+002;3.231487e+002;2.429344e+002;2.022843e+002;1.607695e+002;2.540613e+002;2.913338e+002;2.293913e+002;1.413137e+002
8.053392e-001;1.271069e+001;4.100753e+001;4.055331e+001;2.687317e+002;3.279775e+002;1.100023e+002;7.803212e+001;6.666323e+001;8.260625e+001;9.248550e+001;1.073163e+002;1.514092e+002;2.900495e+002;4.561565e+002;3.891306e+002;2.875671e+002;4.078768e+002;3.621764e+002;3.821000e+002;3.023430e+002;1.575566e+002;2.341201e+002;2.988352e+002;3.234091e+002;1.664175e+002
1.130438e+000;9.906878e+000;3.852791e+001;3.380099e+001;2.677552e+002;4.345309e+002;2.402280e+002;2.222105e+002;1.451213e+002;1.402308e+002;1.528534e+002;1.920448e+002;2.935448e+002;6.659968e+002;5.419703e+002;5.433948e+002;5.387444e+002;4.984720e+002;4.281001e+002;4.974158e+002;3.030070e+002;2.388141e+002;2.655522e+002;2.686217e+002;3.496141e+002;2.380521e+002
1.658952e+000;9.264986e+000;3.616661e+001;3.378027e+001;1.590477e+002;2.164843e+002;3.222608e+002;4.227637e+002;1.636085e+002;1.420150e+002;1.470470e+002;1.966138e+002;4.155367e+002;6.923401e+002;4.031111e+002;3.867026e+002;4.883683e+002;3.210495e+002;3.391664e+002;4.263609e+002;3.100687e+002;2.166550e+002;2.711508e+002;2.375311e+002;2.732374e+002;1.497444e+002
9.481834e-001;7.025364e+000;3.353265e+001;3.253517e+001;1.171315e+002;1.727691e+002;3.822033e+002;6.921628e+002;2.516996e+002;1.800500e+002;2.698999e+002;3.783257e+002;7.053785e+002;5.996748e+002;4.388504e+002;5.014720e+002;7.082702e+002;4.171817e+002;2.825020e+002;4.150406e+002;3.804757e+002;3.193915e+002;4.548837e+002;4.179378e+002;5.200443e+002;2.382096e+002
1.555603e+000;6.066674e+000;3.037568e+001;3.271611e+001;9.240824e+001;1.564255e+002;3.303543e+002;7.036577e+002;3.221177e+002;3.266509e+002;4.551511e+002;7.524471e+002;8.365335e+002;6.557041e+002;4.895504e+002;7.070038e+002;7.946596e+002;4.682112e+002;3.417784e+002;2.990374e+002;3.849028e+002;2.609580e+002;4.742759e+002;4.673514e+002;6.011567e+002;2.290534e+002
1.840662e+000;6.991646e+000;2.729837e+001;3.401608e+001;6.235801e+001;1.504855e+002;2.078020e+002;5.370668e+002;3.003232e+002;3.725829e+002;4.698402e+002;8.358549e+002;8.906281e+002;5.144178e+002;4.306851e+002;7.203618e+002;8.180225e+002;3.953211e+002;2.733198e+002;4.175447e+002;6.166836e+002;2.472355e+002;4.423397e+002;4.963167e+002;5.859584e+002;2.218411e+002
1.312892e+000;3.663964e+000;2.486326e+001;3.559653e+001;4.470514e+001;1.550237e+002;1.309779e+002;5.232693e+002;3.794205e+002;3.337108e+002;4.620627e+002;7.380966e+002;9.214943e+002;3.905874e+002;3.411656e+002;5.468605e+002;7.999733e+002;3.208501e+002;2.002678e+002;5.049460e+002;7.705364e+002;3.031255e+002;3.826766e+002;4.398257e+002;5.108129e+002;2.106491e+002
1.617571e+000;3.760149e+000;2.234215e+001;4.010105e+001;1.818841e+001;1.594574e+002;1.727613e+002;4.699342e+002;4.893860e+002;1.962908e+002;3.274497e+002;6.022391e+002;5.096257e+002;3.125127e+002;2.811288e+002;3.845282e+002;5.230616e+002;2.911588e+002;1.489176e+002;5.575010e+002;7.414847e+002;2.936150e+002;3.160484e+002;4.228859e+002;4.658118e+002;1.892442e+002
1.481668e+000;3.643697e+000;2.086312e+001;4.304559e+001;2.284724e+001;1.793322e+002;2.289719e+002;2.225706e+002;3.563695e+002;1.905876e+002;2.606712e+002;5.737949e+002;4.006203e+002;2.165599e+002;2.063562e+002;3.186864e+002;5.514803e+002;1.962059e+002;1.356196e+002;4.666408e+002;7.281021e+002;2.615993e+002;2.072362e+002;3.587845e+002;3.918478e+002;1.977590e+002
1.122870e+000;2.509978e+000;1.914621e+001;3.894746e+001;4.204839e+001;2.124290e+002;2.259064e+002;1.074845e+002;1.904450e+002;1.688246e+002;2.204690e+002;4.184483e+002;3.049584e+002;1.667867e+002;1.538320e+002;2.375558e+002;4.158110e+002;1.692932e+002;7.135905e+001;3.622915e+002;6.527178e+002;1.873794e+002;1.066815e+002;2.095064e+002;2.423528e+002;1.444706e+002
1.520269e+000;3.484053e+000;1.936122e+001;4.281427e+001;3.303624e+001;1.149003e+002;1.240903e+002;5.413597e+001;9.517271e+001;9.863534e+001;1.469720e+002;1.498722e+002;1.150628e+002;9.536310e+001;9.135609e+001;1.324991e+002;1.946525e+002;8.274244e+001;3.938045e+001;1.874880e+002;2.471051e+002;5.918602e+001;4.662484e+001;1.373591e+002;1.547610e+002;9.288358e+001
1.290865e+000;3.612327e+000;2.116566e+001;5.122296e+001;2.569222e+001;1.038001e+002;1.577658e+002;5.433178e+001;1.060429e+002;9.225042e+001;1.627207e+002;1.028460e+002;1.005452e+002;8.253838e+001;1.101098e+002;8.350584e+001;1.000241e+002;6.979989e+001;4.579894e+001;1.146094e+002;1.571456e+002;6.117316e+001;7.175963e+001;1.790497e+002;2.196365e+002;1.404453e+002
2.065202e+000;5.549632e+000;2.397732e+001;5.615586e+001;2.920412e+001;1.906745e+002;3.139097e+002;1.029449e+002;1.336940e+002;8.775162e+001;1.341626e+002;1.908866e+002;1.700046e+002;9.068431e+001;1.008985e+002;1.124823e+002;1.534059e+002;1.082693e+002;6.777371e+001;1.091385e+002;2.287968e+002;1.004794e+002;9.438656e+001;2.496104e+002;2.918310e+002;1.881122e+002
2.424361e+000;6.290511e+000;2.708735e+001;5.655675e+001;2.677274e+001;3.265753e+002;5.011726e+002;1.412833e+002;1.268469e+002;1.556015e+002;2.311593e+002;4.572985e+002;3.724090e+002;1.648890e+002;1.497184e+002;1.760746e+002;1.293031e+002;1.710530e+002;1.131399e+002;1.603820e+002;2.802935e+002;1.660874e+002;1.178860e+002;2.283666e+002;3.007859e+002;1.898150e+002
2.185856e+000;4.799171e+000;2.811689e+001;5.608473e+001;2.194954e+001;4.027042e+002;5.362686e+002;1.417667e+002;2.141219e+002;2.337765e+002;3.197343e+002;8.269680e+002;6.060704e+002;2.107993e+002;1.814236e+002;2.292851e+002;2.088100e+002;2.749105e+002;1.382531e+002;2.178407e+002;3.532405e+002;1.774648e+002;1.624413e+002;2.907476e+002;4.020121e+002;3.113521e+002
